Frame,x1,y1,x2,y2,Confidence
1121,12,48,770,1075,0.9237205982208252
1121,846,41,1209,1040,0.7379797697067261
1121,1280,40,1915,1078,0.5450156331062317
1121,855,36,1354,1045,0.4839496910572052
1122,1,41,611,1079,0.9836024045944214
1122,674,43,1038,1057,0.7878041863441467
1123,19,40,758,1059,0.7936124801635742
1123,1387,42,1919,1075,0.5487570762634277
1124,0,41,511,1080,0.8220286965370178
1124,1281,41,1914,1080,0.2556292712688446
1125,1,33,345,1080,0.8373087048530579
1125,399,37,944,1063,0.25877678394317627
1126,0,34,213,1080,0.8462725281715393
1126,0,32,348,1080,0.6270185112953186
1126,1700,50,1919,1080,0.5252314805984497
1126,995,47,1617,1069,0.2759890854358673
1127,1560,48,1920,1080,0.6905922889709473
1128,1592,38,1920,1080,0.8931182026863098
1128,0,39,617,1080,0.3388461172580719
1129,0,61,632,1080,0.7112135887145996
1129,1087,38,1874,1080,0.29632362723350525
1130,1588,36,1920,1077,0.654927134513855
1130,1693,34,1920,1080,0.6270468235015869
1130,12,60,834,1080,0.4179142117500305
1130,904,46,1533,1063,0.3628426194190979
1131,3,50,707,1080,0.897400975227356
1131,805,47,1382,1044,0.8952876329421997
1131,1518,43,1918,1080,0.7074662446975708
1132,3,47,685,1080,0.8991053700447083
1132,894,42,1374,1052,0.5787825584411621
1132,1340,219,1919,1078,0.4980275630950928
1133,3,47,684,1080,0.9277222156524658
1133,1382,244,1919,1079,0.7285894155502319
1133,760,45,1344,1058,0.6551567912101746
1134,2,42,613,1080,0.9329398274421692
1134,703,42,1268,1053,0.7994871139526367
1134,1333,413,1915,1080,0.4284210205078125
1135,0,59,500,1080,0.946016788482666
1135,689,35,1184,1067,0.744257926940918
1135,1189,472,1902,1080,0.476574182510376
1136,143,40,979,1080,0.8568184971809387
1136,0,46,241,1080,0.8501926064491272
1136,1560,28,1919,1080,0.5875920653343201
1137,287,44,781,1080,0.9193751811981201
1137,0,49,211,1058,0.8180365562438965
1137,1611,29,1919,1080,0.37540122866630554
1138,1,44,579,1080,0.9393401145935059
1138,1359,40,1919,1077,0.5309246182441711
1139,1347,36,1915,1080,0.642956554889679
1139,2,47,499,1080,0.6367588639259338
1140,1349,36,1914,1080,0.672313928604126
1140,1,44,454,1080,0.6222172379493713
1141,1344,38,1914,1080,0.5791488289833069
1141,2,45,434,1080,0.536611020565033
1142,1343,38,1914,1080,0.5756748914718628
1142,2,45,435,1080,0.5453871488571167
1143,1343,38,1914,1080,0.5740762948989868
1143,2,45,437,1080,0.5497097969055176
1144,1343,38,1914,1080,0.5747832655906677
1144,2,45,436,1080,0.5466407537460327
1145,4,41,415,1080,0.7717584371566772
1145,1345,38,1914,1080,0.566838264465332
1146,2,45,525,1080,0.6579729914665222
1146,1355,38,1916,1080,0.5997958779335022
1147,1,46,513,1080,0.8485981225967407
1147,1385,37,1919,1080,0.6131187677383423
1148,1,46,537,1080,0.8632327318191528
1148,1385,39,1919,1080,0.3969435393810272
1149,1,43,502,1080,0.8284506797790527
1149,1349,38,1918,1080,0.7308794856071472
1150,1434,39,1919,1080,0.8760910630226135
1150,2,51,472,1080,0.8155069351196289
1151,1444,41,1920,1080,0.9205276370048523
1151,2,48,447,1080,0.8052104115486145
1151,556,346,953,1078,0.4015085697174072
1152,1514,39,1919,1080,0.9171666502952576
1152,2,44,422,1080,0.6939264535903931
1152,373,340,967,1077,0.3431316614151001
1153,1547,32,1919,1080,0.943483829498291
1153,275,322,963,1080,0.4716390073299408
1153,0,33,279,1080,0.398016095161438
1154,1629,41,1920,1080,0.7997400760650635
1154,0,53,214,1080,0.5872489809989929
1154,148,275,957,1080,0.41394105553627014
1155,1579,50,1920,1080,0.6879370212554932
1155,79,249,972,1080,0.3544805943965912
1156,1571,39,1920,1080,0.6769119501113892
1156,1389,38,1920,1080,0.3999558389186859
1156,272,157,946,1080,0.28934866189956665
1156,125,75,876,1080,0.2581697702407837
1157,1447,37,1897,1080,0.8660551905632019
1158,1525,34,1919,1080,0.8908701539039612
1158,35,45,1054,1072,0.3830728530883789
1159,1582,40,1920,1080,0.78654944896698
1159,325,57,1149,1078,0.2643064856529236
1160,1606,39,1919,1080,0.7924870252609253
1160,521,59,1141,1076,0.33625245094299316
1161,1597,45,1918,1080,0.8203543424606323
1161,879,69,1472,1065,0.32551881670951843
1161,76,52,1058,1076,0.3025221526622772
1161,440,51,1077,1074,0.29809921979904175
1162,1605,46,1918,1080,0.6941662430763245
1162,175,56,1047,1071,0.39363858103752136
1162,520,56,1106,1072,0.25846952199935913
1162,1483,45,1918,1080,0.2541775405406952
1163,1626,46,1919,1080,0.4645318388938904
1163,81,54,1038,1056,0.40645238757133484
1164,1642,46,1920,1080,0.5589815974235535
1164,387,51,1025,1044,0.3291427493095398
1164,1300,49,1919,1080,0.28341934084892273
1164,885,72,1536,1063,0.2606956660747528
1165,1233,44,1918,1080,0.4556192457675934
1165,0,78,170,1033,0.27733415365219116
1165,242,45,631,1053,0.2724498212337494
1166,2,29,579,1056,0.8735069036483765
1166,1371,45,1920,1057,0.48047393560409546
1166,999,52,1633,1040,0.4414719343185425
1166,1718,44,1920,1080,0.4343331456184387
1167,1,39,520,1049,0.8032588362693787
1167,894,49,1711,1040,0.3847590684890747
1167,1772,44,1920,1080,0.2543273866176605
1168,1,61,478,1053,0.7764757871627808
1168,1312,39,1916,1026,0.33514925837516785
1168,266,43,786,1035,0.27334192395210266
1169,392,36,780,1046,0.6216579675674438
1169,866,58,1246,1036,0.5902901887893677
1169,1,65,379,1059,0.48251089453697205
1169,1322,39,1831,1045,0.3705310821533203
1170,338,40,759,1028,0.38402485847473145
1170,1373,43,1920,1059,0.3542676866054535
1170,87,42,758,1032,0.3445536494255066
1170,0,38,202,1041,0.3312700390815735
1171,1422,41,1920,1063,0.7288023829460144
1171,379,51,733,1045,0.6189637780189514
1171,246,51,753,1026,0.5907968282699585
1171,43,55,731,1040,0.427702933549881
1172,294,55,720,1063,0.7461299896240234
1172,0,43,208,1035,0.5320442914962769
1172,1426,40,1912,1047,0.5154991149902344
1173,219,57,730,1072,0.849217414855957
1173,1403,38,1917,1045,0.7204928994178772
1173,0,69,147,1041,0.3190141022205353
1174,67,61,727,1080,0.8365739583969116
1174,1287,36,1918,1048,0.6274198293685913
1175,20,55,697,1080,0.8021661043167114
1175,1213,37,1917,1047,0.7294612526893616
1176,46,54,676,1080,0.8715343475341797
1176,1620,34,1918,1060,0.7386348247528076
1176,1305,35,1918,1058,0.5240855813026428
1176,872,471,1432,1033,0.2885233759880066
1177,14,54,656,1080,0.7991500496864319
1177,1575,35,1918,1058,0.6762425899505615
1177,1259,36,1917,1054,0.5726087093353271
1178,46,54,702,1080,0.8902051448822021
1178,1503,36,1918,1053,0.7775675058364868
1178,1245,36,1917,1046,0.6124820709228516
1178,869,466,1430,1036,0.25710371136665344
1179,1388,36,1918,1058,0.8830651640892029
1179,19,57,699,1080,0.8694392442703247
1179,1610,52,1918,1060,0.38028404116630554
1180,1257,39,1918,1050,0.8803349733352661
1180,60,61,768,1080,0.8799765706062317
1181,1335,40,1917,1056,0.9035571217536926
1181,282,57,785,1070,0.7499716281890869
1181,1524,56,1919,1060,0.5960624814033508
1181,0,58,198,1047,0.418732613325119
1182,1412,40,1918,1048,0.8515861630439758
1182,151,47,779,1058,0.7802788615226746
1182,391,60,757,1069,0.3001865744590759
1182,873,429,1352,1035,0.2519341707229614
1183,1380,37,1918,1043,0.8671516180038452
1183,10,41,784,1028,0.676260769367218
1183,0,42,277,1036,0.3143598735332489
1184,1350,40,1919,1051,0.7920849919319153
1184,143,32,800,1043,0.6383946537971497
1184,0,37,211,1048,0.3867582380771637
1185,1354,41,1920,1046,0.7386874556541443
1185,299,36,795,1049,0.4614369571208954
1185,26,39,789,1054,0.36127766966819763
1185,506,39,783,1054,0.288638710975647
1186,1327,40,1722,1047,0.5913133025169373
1186,361,37,814,1036,0.5863239169120789
1186,489,38,825,1045,0.5783547163009644
1186,5,41,344,1065,0.577486515045166
1186,946,42,1724,1042,0.45202893018722534
1186,88,39,825,1031,0.4260423183441162
1187,1723,42,1918,1080,0.6506927013397217
1187,1024,39,1650,1037,0.5858351588249207
1187,2,33,398,1071,0.49299049377441406
1187,561,41,969,1041,0.42189332842826843
1188,2,30,497,1080,0.688583254814148
1188,1649,33,1920,1080,0.5151450634002686
1188,916,51,1592,1059,0.42463213205337524
1188,553,51,1137,1060,0.2598382830619812
1189,1633,56,1919,1080,0.6824889779090881
1189,5,37,581,1080,0.6824092268943787
1189,669,51,1156,1055,0.4184713363647461
1189,1007,51,1569,1063,0.3597222566604614
1190,1608,36,1920,1080,0.7683230042457581
1190,242,51,624,1080,0.35788223147392273
1190,335,99,1202,1048,0.3035954535007477
1191,1557,52,1920,1045,0.5438960194587708
1191,1389,51,1920,1058,0.3673841059207916
1191,1666,65,1920,1049,0.3633316457271576
1191,200,39,657,1080,0.33514267206192017
1192,1696,61,1920,1080,0.7390503287315369
1192,1394,50,1888,1080,0.6366838812828064
1192,1549,46,1920,1080,0.6315649747848511
1192,744,254,1178,1061,0.49055808782577515
1192,39,55,660,1080,0.4320664405822754
1192,0,31,139,1080,0.37777939438819885
1193,1443,48,1920,1080,0.9811570048332214
1193,1,39,628,1080,0.6272178888320923
1193,1188,45,1373,1080,0.5110369920730591
1193,0,42,179,1080,0.37673741579055786
1193,709,284,1154,1066,0.3334023356437683
1193,267,54,621,1080,0.29575860500335693
1194,1234,55,1916,1080,0.9034905433654785
1194,0,59,203,1080,0.5489046573638916
1194,198,53,607,1080,0.39507147669792175
1194,701,278,1123,1049,0.3938683867454529
1194,2,49,600,1080,0.3225845396518707
1194,706,343,1000,1070,0.2580105662345886
1195,495,345,877,1080,0.6567642688751221
1195,636,345,878,1080,0.5662897825241089
1195,1363,56,1919,1080,0.40231677889823914
1195,3,52,578,1080,0.3853280246257782
1195,277,342,805,1080,0.3428633213043213
1196,1354,56,1919,1080,0.474019855260849
1196,635,341,798,1076,0.4518362879753113
1196,0,57,143,1080,0.4132468104362488
1196,158,327,574,1080,0.374580979347229
1196,1285,41,1915,1080,0.32535913586616516
1196,0,50,572,1080,0.3122718036174774
1197,1357,55,1919,1080,0.5320819616317749
1197,1,49,527,1080,0.36284494400024414
1198,1278,41,1915,1080,0.7157309651374817
1199,1267,40,1916,1080,0.6727007627487183
1199,1,43,643,1080,0.2894221842288971
1200,1280,56,1918,1080,0.6993564963340759
1200,170,46,659,1080,0.2794362008571625
1201,1268,41,1916,1080,0.6084693670272827
1201,1,48,627,1080,0.27772074937820435
1202,1278,41,1915,1080,0.7116976380348206
1202,0,46,472,1080,0.5844847559928894
1203,1274,40,1916,1080,0.7782425284385681
1203,0,48,449,1080,0.3871455490589142
1204,1292,41,1916,1080,0.7446144819259644
1204,0,46,435,1080,0.5064871311187744
1205,0,49,435,1080,0.5852970480918884
1205,1325,40,1915,1080,0.4373379945755005
1206,1323,41,1915,1080,0.49657148122787476
1206,0,49,410,1080,0.4768521785736084
1206,497,318,730,1080,0.43700090050697327
1206,341,300,732,1080,0.37311363220214844
1206,180,320,733,1080,0.2957170009613037
1207,0,62,327,1080,0.5942790508270264
1207,431,307,693,1080,0.5879914164543152
1207,1328,58,1916,1080,0.4569990038871765
1208,375,294,645,1080,0.7180724740028381
1208,0,50,261,1080,0.6079663038253784
1208,1336,40,1919,1080,0.4596324861049652
1209,29,295,611,1080,0.7536759972572327
1209,252,289,612,1080,0.6860421895980835
1209,1325,59,1917,1080,0.3844372034072876
1209,1307,42,1915,1080,0.33694779872894287
1210,264,278,628,1080,0.6354652643203735
1210,1352,60,1919,1080,0.49303650856018066
1210,1292,46,1917,1080,0.3186769485473633
1210,6,250,627,1080,0.2754690647125244
1211,4,252,663,1080,0.8560691475868225
1211,1381,59,1919,1080,0.5497244596481323
1211,719,54,873,1078,0.2675503194332123
1212,5,207,727,1080,0.8980727195739746
1212,1056,18,1916,1080,0.295260488986969
1212,800,54,977,1080,0.2950560748577118
1213,1214,28,1915,1080,0.9703059196472168
1213,936,51,1136,1042,0.7939088940620422
1213,21,79,864,1080,0.6587302684783936
1214,1352,34,1920,1071,0.9829406142234802
1214,19,99,917,1080,0.45750975608825684
1215,1598,46,1920,1066,0.8698898553848267
1215,1222,54,1529,1067,0.37218138575553894
1215,21,90,930,1080,0.3151504397392273
1216,1536,38,1920,1049,0.814871609210968
1216,0,74,298,1080,0.666131317615509
1216,1015,51,1429,1054,0.5197660326957703
1217,1529,41,1920,1044,0.565918505191803
1217,0,71,300,1080,0.45466700196266174
1217,1691,43,1920,1049,0.2554652690887451
1218,1581,44,1919,1077,0.8298578262329102
1218,1224,46,1505,1071,0.3407377004623413
1219,1595,39,1920,1080,0.8414431810379028
1219,1217,40,1532,1063,0.6686009764671326
1219,12,52,675,1080,0.36031490564346313
1220,1715,43,1920,1074,0.8242535591125488
1220,3,44,611,1080,0.728568434715271
1221,1432,43,1920,1080,0.943548321723938
1221,3,461,601,1080,0.3331599831581116
1222,1524,41,1919,1080,0.9169855117797852
1222,2,492,637,1071,0.388477087020874
1223,1579,42,1920,1080,0.8881040215492249
1223,1074,42,1356,1059,0.3963399827480316
1223,228,53,970,1045,0.3942530155181885
1224,1626,43,1919,1080,0.7943857908248901
1224,1101,38,1386,1056,0.4627058506011963
1225,1679,50,1920,1080,0.8065405488014221
1225,1118,37,1441,1039,0.7152292132377625
1225,227,59,1024,1051,0.27177315950393677
1226,1716,62,1919,1080,0.8231827616691589
1226,223,56,1027,1043,0.5532877445220947
1226,1128,38,1466,1038,0.4812530279159546
1227,1642,44,1919,1080,0.8011335134506226
1227,18,50,962,1053,0.6965801119804382
1227,1057,34,1408,1056,0.636452853679657
1228,1603,42,1920,1080,0.8315985202789307
1228,18,45,905,1055,0.7079113721847534
1228,1032,35,1369,1054,0.5940256714820862
1228,1,60,481,1080,0.2753664553165436
1229,1689,49,1920,1080,0.8011434674263
1229,1049,42,1449,1065,0.7945020794868469
1229,16,54,931,1071,0.44163668155670166
1229,1510,52,1920,1080,0.26477745175361633
1230,1068,42,1531,1052,0.8784343600273132
1230,1605,49,1920,1080,0.7877798676490784
1230,19,53,958,1057,0.2817467749118805
1231,1654,46,1920,1080,0.8841486573219299
1231,1068,34,1567,1043,0.8510251045227051
1231,0,63,382,1054,0.39207908511161804
1231,25,42,930,1027,0.3370825946331024
1232,1051,39,1555,1061,0.9387884736061096
1232,1640,45,1920,1080,0.8737271428108215
1232,54,37,971,1034,0.3557208776473999
1233,1113,45,1683,1075,0.44947925209999084
1233,1539,50,1920,1080,0.31537020206451416
1233,10,45,720,1076,0.26701679825782776
1234,1256,53,1919,1080,0.5947742462158203
1234,298,41,750,1072,0.5654860138893127
1234,0,58,222,1080,0.418353796005249
1234,1565,54,1920,1080,0.36401501297950745
1235,1314,40,1918,1080,0.7506144642829895
1235,875,36,1147,1035,0.4026455581188202
1235,0,53,253,1080,0.3621763288974762
1235,12,41,836,1064,0.3344494104385376
1235,864,39,1248,1022,0.3341093361377716
1235,245,36,853,1047,0.31352874636650085
1236,1462,44,1920,1080,0.9498416185379028
1236,2,49,342,1080,0.5901016592979431
1236,407,35,977,1051,0.46896591782569885
1236,981,33,1213,1039,0.32818880677223206
1237,1640,47,1919,1080,0.814939558506012
1237,0,57,403,1080,0.6846805810928345
1237,100,39,1386,1039,0.3526926338672638
1238,1,54,411,1080,0.8728238344192505
1238,1705,43,1918,1080,0.7768827080726624
1239,142,42,1205,1019,0.4611365497112274
1239,1399,40,1911,1080,0.4382765591144562
1240,21,37,954,1061,0.7409423589706421
1240,1641,387,1920,1080,0.29528355598449707
1241,11,49,782,1076,0.5965931415557861
1241,1500,395,1920,1080,0.48046743869781494
1242,1594,414,1920,1071,0.3158116936683655
1243,238,39,1067,1022,0.4525063931941986
1243,1269,421,1920,1053,0.3754158914089203
1243,473,36,1088,1017,0.27134454250335693
1244,1278,295,1920,1041,0.3956504762172699
1244,435,38,1257,1025,0.2749086320400238
1245,1151,431,1918,1045,0.7794855237007141
1245,0,65,413,1080,0.4458693861961365
1245,483,35,1075,1026,0.3535686731338501
1245,1726,24,1920,1050,0.26934361457824707
1246,0,67,364,1080,0.7853050231933594
1246,1167,446,1907,1048,0.630502462387085
1246,1203,80,1916,1043,0.275886207818985
1246,1668,36,1919,1022,0.26740068197250366
1247,5,58,319,1080,0.7904614806175232
1247,1122,454,1895,1043,0.6160669326782227
1248,338,57,935,1049,0.7782076001167297
1248,1087,460,1729,1036,0.5211659669876099
1248,8,58,901,1050,0.5160712599754333
1249,164,52,939,1032,0.9158840775489807
1250,12,57,960,1029,0.8154910206794739
1250,1013,38,1916,1045,0.633133053779602
1250,571,48,944,1021,0.3035130202770233
1250,1107,324,1917,1067,0.26493534445762634
1251,1012,45,1918,1043,0.9147229790687561
1251,8,73,612,1038,0.6560408473014832
1252,8,50,714,1030,0.8532693386077881
1252,1536,45,1919,1061,0.7392914295196533
1252,849,478,1408,1036,0.4304073452949524
1253,8,56,756,1041,0.8740431070327759
1253,1518,40,1919,1056,0.6562595367431641
1253,863,490,1431,1036,0.3842935562133789
1254,8,54,773,1030,0.9346442818641663
1254,1415,41,1919,1078,0.3512069582939148
1254,862,497,1391,1032,0.2967025637626648
1255,16,65,772,1046,0.9602217078208923
1255,1447,37,1920,1065,0.5357903838157654
1256,21,59,812,1042,0.8322606682777405
1256,1414,44,1920,1051,0.5352932214736938
1256,900,480,1345,1035,0.4213593006134033
1257,9,50,837,1036,0.9631120562553406
1257,1433,37,1920,1058,0.3293597102165222
1257,910,481,1363,1036,0.2713555693626404
1258,11,52,848,1045,0.8936349153518677
1258,1405,43,1920,1053,0.7860274314880371
1259,10,48,857,1040,0.9290370345115662
1259,1407,45,1920,1048,0.4748150110244751
1260,9,59,867,1046,0.7869955897331238
1260,1689,41,1920,1024,0.4729025363922119
1260,905,488,1706,1033,0.3576783835887909
1261,23,60,864,1045,0.9044204354286194
1261,1657,35,1920,1060,0.693301260471344
1261,945,494,1578,1032,0.5397690534591675
1262,23,60,862,1046,0.9277013540267944
1262,1677,33,1920,1058,0.5770043134689331
1262,921,495,1564,1030,0.48259055614471436
1263,23,58,862,1048,0.8641064763069153
1263,1659,34,1920,1062,0.6574187874794006
1263,937,494,1570,1031,0.5742482542991638
1263,703,490,1570,1050,0.2538125216960907
1264,22,62,856,1039,0.8757956624031067
1264,1672,36,1920,1062,0.513008177280426
1264,964,493,1554,1031,0.36174190044403076
1265,17,55,869,1028,0.8022101521492004
1265,1705,37,1920,1070,0.5732784271240234
1265,1408,37,1920,1059,0.5724998712539673
1265,929,499,1352,1036,0.34792932868003845
1266,15,62,901,1034,0.9613865613937378
1266,1442,39,1920,1062,0.5935660004615784
1266,1003,497,1565,1034,0.4746858775615692
1266,997,496,1385,1034,0.36746010184288025
1267,9,51,906,1026,0.8766865134239197
1267,1464,36,1920,1060,0.8171852827072144
1267,905,503,1385,1035,0.5772764086723328
1268,8,48,928,1027,0.8495438098907471
1268,1144,47,1919,1035,0.3025137186050415
1269,12,58,942,1032,0.881401002407074
1269,1125,415,1907,1033,0.42087945342063904
1269,1607,38,1919,1049,0.397648423910141
1270,1221,48,1918,1049,0.8031789064407349
1270,19,50,947,1033,0.7898517847061157
1271,18,44,897,1049,0.6417776346206665
1271,1239,43,1918,1049,0.586367666721344
1272,1250,42,1920,1080,0.45339277386665344
1272,860,38,1145,1026,0.45004236698150635
1272,19,40,799,1058,0.33379921317100525
1272,1249,456,1918,1042,0.30994439125061035
1272,575,40,1144,1025,0.26478785276412964
1273,1312,449,1920,1038,0.7902299165725708
1273,19,48,717,1064,0.7560563683509827
1273,788,31,1174,1019,0.6179488301277161
1274,16,44,567,1068,0.9169276356697083
1274,1338,444,1920,1044,0.5790706276893616
1274,794,38,1880,1017,0.2633190155029297
1275,0,68,211,1063,0.7036806344985962
1275,1374,442,1920,1048,0.4447581171989441
1275,278,47,510,1063,0.2608097195625305
1276,0,39,276,1037,0.7234122157096863
1276,1542,426,1920,1080,0.42036208510398865
1278,0,50,399,1053,0.5903578996658325
1278,902,41,1366,1024,0.5867477655410767
1278,0,60,274,1056,0.44937610626220703
1278,1418,40,1920,1071,0.43941664695739746
1279,1660,38,1919,1080,0.8275048136711121
1279,0,47,591,1078,0.6519991159439087
1279,1054,35,1512,1033,0.47291213274002075
1279,693,46,1057,1039,0.3455960154533386
1280,1652,44,1920,1080,0.7386683225631714
1280,0,47,667,1080,0.32407355308532715
1280,767,49,1140,1035,0.27076613903045654
1281,1610,44,1920,1071,0.752534031867981
1281,1390,42,1920,1067,0.469228595495224
1281,335,51,702,1070,0.46290138363838196
1282,127,47,764,1060,0.8231553435325623
1282,1350,39,1800,1069,0.773749053478241
1282,1706,46,1920,1077,0.6861620545387268
1282,856,44,1253,1032,0.2896575927734375
1283,114,46,793,1066,0.8522067070007324
1283,871,48,1285,1032,0.6536657810211182
1283,1428,40,1773,1080,0.5338163375854492
1284,1458,39,1920,1080,0.9388173222541809
1284,396,41,810,1062,0.8861366510391235
1284,875,46,1347,1030,0.5851086378097534
1284,0,50,326,1079,0.5128452777862549
1285,1508,35,1920,1080,0.9410264492034912
1285,24,43,799,1080,0.5334311723709106
1285,255,45,807,1074,0.47337836027145386
1285,904,45,1357,1026,0.335844486951828
1286,1546,36,1920,1080,0.9298310875892639
1286,255,46,818,1069,0.8620135188102722
1286,0,70,189,1080,0.37054771184921265
1286,895,52,1391,1050,0.3061731159687042
1287,215,46,858,1080,0.9607921242713928
1287,0,34,142,1080,0.7006264328956604
1287,1667,42,1920,1080,0.6781092286109924
1288,218,50,928,1074,0.7134191989898682
1288,1589,45,1920,1080,0.7132964134216309
1288,1040,50,1528,1080,0.28235873579978943
1289,113,50,961,1068,0.6195668578147888
1289,1642,36,1920,1080,0.31543388962745667
1290,38,50,988,1059,0.44772887229919434
1291,1357,55,1916,1080,0.8175081610679626
1291,3,72,590,1080,0.3338940739631653
1291,60,47,1023,1048,0.27682071924209595
1292,0,59,558,1072,0.5848052501678467
1292,551,48,1036,1039,0.39372608065605164
1292,1333,58,1916,1080,0.32374274730682373
1292,143,49,1035,1049,0.30043309926986694
1293,1436,62,1920,1080,0.8653286099433899
1293,1,61,585,1080,0.3712116479873657
1294,1442,64,1920,1080,0.5692449808120728
1295,1540,64,1919,1080,0.9448557496070862
1295,1,67,588,1080,0.6733064651489258
1295,1157,44,1446,1075,0.3453081548213959
1296,1633,65,1919,1080,0.8530562520027161
1296,2,65,550,1072,0.8123469352722168
1296,592,44,943,1018,0.6515471339225769
1296,1163,53,1531,1065,0.5850377082824707
1297,1759,49,1919,1080,0.6587995886802673
1297,1165,59,1637,1080,0.6323866844177246
1297,1647,61,1919,1080,0.6225413680076599
1297,1,83,536,1080,0.538119912147522
1298,2,67,610,1074,0.639191210269928
1298,1132,44,1734,1080,0.3967127501964569
1298,1678,56,1919,1080,0.3918284475803375
1299,0,62,666,1070,0.8089526891708374
1299,1141,40,1920,1080,0.36801859736442566
1300,4,29,386,1080,0.8927354216575623
1300,707,44,1141,1051,0.6264915466308594
1300,1323,35,1920,1080,0.27897608280181885
1300,1535,33,1920,1080,0.2770739495754242
1301,747,45,1166,1061,0.5424462556838989
1302,1256,34,1690,1080,0.7885119318962097
1302,793,40,1164,1065,0.49002134799957275
1302,1767,42,1920,1080,0.4473862648010254
1303,1,54,627,1073,0.8116698861122131
1303,747,38,1155,1067,0.8075048327445984
1303,1240,32,1681,1080,0.7591453194618225
1303,1756,59,1919,1080,0.39445945620536804
1304,1,35,578,1080,0.9307019114494324
1304,1218,34,1687,1080,0.8564149141311646
1304,693,36,1091,1061,0.5761834979057312
1304,1767,42,1920,1080,0.45825496315956116
1305,1,39,527,1080,0.9394090175628662
1305,1213,32,1733,1079,0.9071151614189148
1305,617,39,1102,1025,0.3885323703289032
1306,2,41,514,1080,0.9674301147460938
1306,1234,32,1914,1080,0.9436319470405579
1306,609,37,1082,1063,0.7907614707946777
1307,1,53,487,1080,0.9549136757850647
1307,1239,34,1915,1080,0.8664210438728333
1307,588,46,1100,1057,0.6087417006492615
1308,1,43,460,1080,0.9027159214019775
1308,1255,57,1918,1074,0.8737627267837524
1308,557,46,1103,1053,0.6562882661819458
1309,1,57,487,1080,0.9404643177986145
1309,1317,51,1918,1068,0.929589569568634
1309,614,44,1141,1060,0.6216040849685669
1310,1387,27,1920,1080,0.601242184638977
1310,0,36,524,1080,0.3611553907394409
1311,1636,18,1920,1080,0.6610943078994751
1312,1706,50,1920,1080,0.769769012928009
1312,11,149,741,1080,0.668739378452301
1313,0,128,696,1080,0.7067373991012573
1313,1624,48,1920,1065,0.4499106705188751
1313,792,125,1100,1040,0.285584956407547
1314,1649,36,1920,1070,0.6930227279663086
1314,0,139,668,1080,0.44305676221847534
1314,3,69,483,1080,0.41469720005989075
1314,778,169,1094,1045,0.36888018250465393
1315,2,113,615,1080,0.6955747604370117
1315,1665,43,1918,1072,0.5700454115867615
1315,796,155,1066,1050,0.4142700731754303
1316,2,122,541,1080,0.8025954961776733
1316,1612,42,1920,1080,0.746146559715271
1316,756,158,1061,1045,0.6192030906677246
1316,1478,42,1920,1080,0.36152753233909607
1316,0,69,321,1080,0.30352309346199036
1317,1,118,591,1080,0.8561424016952515
1317,706,157,1047,1053,0.6317259073257446
1317,1748,50,1920,1080,0.47033271193504333
1318,1,128,584,1080,0.7725403904914856
1318,1726,47,1919,1080,0.6870436072349548
1318,715,151,1035,1050,0.6699177622795105
1319,1,125,593,1080,0.8514814376831055
1319,1684,66,1920,1080,0.7623839974403381
1319,767,156,1028,1049,0.5126930475234985
1319,1103,49,1603,1080,0.3310245871543884
1320,2,110,622,1080,0.8248546719551086
1320,744,141,1051,1041,0.7054232954978943
1320,1738,44,1919,1080,0.668349027633667
1320,1119,48,1648,1067,0.4240604639053345
1321,814,151,1110,1040,0.7695703506469727
1321,3,72,450,1080,0.6158908009529114
1321,0,132,662,1080,0.5486151576042175
1321,1412,51,1920,1080,0.34269312024116516
1322,2,108,492,1080,0.6818500757217407
1322,1261,64,1915,1075,0.6531908512115479
1322,919,77,1182,1050,0.44057008624076843
1323,1353,46,1917,1080,0.7208161354064941
1323,2,125,527,1080,0.7032216787338257
1323,13,135,767,1080,0.6333370208740234
1323,904,51,1271,1052,0.5716537833213806
1324,1409,62,1920,1080,0.8930177688598633
1324,2,118,518,1080,0.8594913482666016
1324,918,53,1330,1052,0.7819381952285767
1325,1530,63,1920,1080,0.9431584477424622
1325,995,51,1422,1066,0.8023282885551453
1325,0,130,556,1080,0.5849429965019226
1326,1614,44,1919,1080,0.8700437545776367
1326,1056,46,1477,1073,0.8610493540763855
1326,1,118,535,1080,0.734221339225769
1327,1030,61,1606,1080,0.8877305388450623
1327,1725,43,1919,1080,0.8355026841163635
1327,1,98,545,1080,0.7583752870559692
1327,12,143,779,1080,0.29852017760276794
1328,1068,63,1677,1080,0.8836165070533752
1328,2,75,538,1080,0.7638558745384216
1328,1767,41,1920,1080,0.6794217824935913
1328,1634,42,1920,1080,0.38909709453582764
1329,0,69,678,1080,0.8841243386268616
1329,1290,48,1702,1080,0.619551956653595
1329,1676,62,1919,1080,0.6046997904777527
1329,1028,44,1702,1073,0.5413232445716858
1329,886,58,1209,1049,0.4414145350456238
1330,0,61,508,1080,0.7927790880203247
1330,1638,42,1920,1080,0.621796190738678
1330,1183,36,1692,1074,0.4363241195678711
1330,858,79,1178,1053,0.39652928709983826
1331,0,56,314,1080,0.8551186323165894
1331,1643,40,1920,1080,0.7587194442749023
1331,882,170,1184,1060,0.4216125011444092
1331,1439,40,1920,1080,0.28119391202926636
1332,1634,34,1919,1080,0.8525909185409546
1332,645,115,1163,1053,0.7626549601554871
1332,1264,37,1572,1080,0.5178797245025635
